,Region,Country,Country_Code,Lat,Long,Date,Confirmed,Recovered,Deaths,Population
16205,"Union, NJ",US,USA,40.6976,-74.2632,2020-02-25,0,0,0,323127513.0
16206,"Eagle, CO",US,USA,39.6553,-106.8287,2020-02-25,0,0,0,323127513.0
16207,"Larimer, CO",US,USA,40.6956,-105.5943,2020-02-25,0,0,0,323127513.0
16208,"Arapahoe, CO",US,USA,39.6203,-104.3326,2020-02-25,0,0,0,323127513.0
16209,"Gunnison, CO",US,USA,38.5458,-106.9253,2020-02-25,0,0,0,323127513.0
16210,"Kane, IL",US,USA,41.9879,-88.4016,2020-02-25,0,0,0,323127513.0
16211,"Monroe, PA",US,USA,41.0458,-75.2479,2020-02-25,0,0,0,323127513.0
16212,"Philadelphia, PA",US,USA,39.9526,-75.1652,2020-02-25,0,0,0,323127513.0
16213,"Norfolk, VA",US,USA,36.8508,-76.2859,2020-02-25,0,0,0,323127513.0
16214,"Arlington, VA",US,USA,38.8816,-77.09100000000001,2020-02-25,0,0,0,323127513.0
16215,"Spotsylvania, VA",US,USA,38.2042,-77.6078,2020-02-25,0,0,0,323127513.0
16216,"Loudoun, VA",US,USA,39.0768,-77.6536,2020-02-25,0,0,0,323127513.0
16217,"Prince George's, MD",US,USA,38.7849,-76.8721,2020-02-25,0,0,0,323127513.0
16218,"Pottawattamie, IA",US,USA,41.3912,-95.4778,2020-02-25,0,0,0,323127513.0
16219,"Camden, NC",US,USA,34.2465,-80.607,2020-02-25,0,0,0,323127513.0
16220,"Pima, AZ",US,USA,32.0575,-111.6661,2020-02-25,0,0,0,323127513.0
16221,"Noble, IN",US,USA,41.4277,-85.355,2020-02-25,0,0,0,323127513.0
16222,"Adams, IN",US,USA,39.8522,-77.2865,2020-02-25,0,0,0,323127513.0
16223,"Boone, IN",US,USA,40.0106,-86.4997,2020-02-25,0,0,0,323127513.0
16224,"Dane, WI",US,USA,43.0186,-89.5498,2020-02-25,0,0,0,323127513.0
16225,"Pierce, WI",US,USA,44.7509,-92.3814,2020-02-25,0,0,0,323127513.0
16226,"Cuyahoga, OH",US,USA,41.4339,-81.6758,2020-02-25,0,0,0,323127513.0
16227,"Weber, UT",US,USA,41.2603,-111.9522,2020-02-25,0,0,0,323127513.0
16228,"Bennington County, VT",US,USA,43.0279,-73.135,2020-02-25,0,0,0,323127513.0
16229,"Carver County, MN",US,USA,44.8254,-93.7842,2020-02-25,0,0,0,323127513.0
16230,"Charlotte County, FL",US,USA,26.8946,-81.9098,2020-02-25,0,0,0,323127513.0
16231,"Cherokee County, GA",US,USA,34.2515,-84.4803,2020-02-25,0,0,0,323127513.0
16232,"Collin County, TX",US,USA,33.1795,-96.493,2020-02-25,0,0,0,323127513.0
16233,"Jefferson County, KY",US,USA,38.1938,-85.6435,2020-02-25,0,0,0,323127513.0
16234,"Jefferson Parish, LA",US,USA,29.6499,-90.1121,2020-02-25,0,0,0,323127513.0
16235,"Shasta County, CA",US,USA,40.7909,-121.8474,2020-02-25,0,0,0,323127513.0
16236,"Spartanburg County, SC",US,USA,34.8606,-81.9535,2020-02-25,0,0,0,323127513.0
16237,"Harrison County, KY",US,USA,38.4333,-84.3542,2020-02-25,0,0,0,323127513.0
16238,"Johnson County, IA",US,USA,41.6699,-91.5984,2020-02-25,0,0,0,323127513.0
16239,"Berkshire County, MA",US,USA,42.3118,-73.1822,2020-02-25,0,0,0,323127513.0
16240,"Davidson County, TN",US,USA,36.1343,-86.822,2020-02-25,0,0,0,323127513.0
16241,"Douglas County, OR",US,USA,43.1261,-123.2492,2020-02-25,0,0,0,323127513.0
16242,"Fresno County, CA",US,USA,36.9859,-119.2321,2020-02-25,0,0,0,323127513.0
16243,"Harford County, MD",US,USA,39.5839,-76.3637,2020-02-25,0,0,0,323127513.0
16244,"Hendricks County, IN",US,USA,39.8065,-86.5401,2020-02-25,0,0,0,323127513.0
16245,"Hudson County, NJ",US,USA,40.7453,-74.0535,2020-02-25,0,0,0,323127513.0
16246,"Johnson County, KS",US,USA,38.8454,-94.8521,2020-02-25,0,0,0,323127513.0
16247,"Kittitas County, WA",US,USA,47.175,-120.9319,2020-02-25,0,0,0,323127513.0
16248,"Manatee County, FL",US,USA,27.4799,-82.3452,2020-02-25,0,0,0,323127513.0
16249,"Marion County, OR",US,USA,44.8446,-122.5927,2020-02-25,0,0,0,323127513.0
16250,"Okaloosa County, FL",US,USA,30.5773,-86.6611,2020-02-25,0,0,0,323127513.0
16251,"Polk County, GA",US,USA,34.0132,-85.1479,2020-02-25,0,0,0,323127513.0
16252,"Riverside County, CA",US,USA,33.9533,-117.3961,2020-02-25,0,0,0,323127513.0
16253,"Shelby County, TN",US,USA,35.1269,-89.9253,2020-02-25,0,0,0,323127513.0
16254,"St. Louis County, MO",US,USA,38.6103,-90.4125,2020-02-25,0,0,0,323127513.0
16255,"Suffolk County, NY",US,USA,40.9849,-72.6151,2020-02-25,0,0,0,323127513.0
16256,"Ulster County, NY",US,USA,41.8586,-74.3118,2020-02-25,0,0,0,323127513.0
16257,"Volusia County, FL",US,USA,29.028000000000002,-81.0755,2020-02-25,0,0,0,323127513.0
16258,"Fairfax County, VA",US,USA,38.9085,-77.2405,2020-02-25,0,0,0,323127513.0
16259,"Rockingham County, NH",US,USA,42.9931,-71.0498,2020-02-25,0,0,0,323127513.0
16260,"Washington, D.C.",US,USA,38.9072,-77.0369,2020-02-25,0,0,0,323127513.0
16261,"Montgomery County, PA",US,USA,40.229,-75.3879,2020-02-25,0,0,0,323127513.0
16262,"Alameda County, CA",US,USA,37.6017,-121.7195,2020-02-25,0,0,0,323127513.0
16263,"Broward County, FL",US,USA,26.1901,-80.3659,2020-02-25,0,0,0,323127513.0
16264,"Lee County, FL",US,USA,26.663,-81.9535,2020-02-25,0,0,0,323127513.0
16265,"Pinal County, AZ",US,USA,32.8162,-111.2845,2020-02-25,0,0,0,323127513.0
16266,"Rockland County, NY",US,USA,41.1489,-73.983,2020-02-25,0,0,0,323127513.0
16267,"Saratoga County, NY",US,USA,43.0324,-73.936,2020-02-25,0,0,0,323127513.0
16268,"Charleston County, SC",US,USA,32.7957,-79.7848,2020-02-25,0,0,0,323127513.0
16269,"Clark County, WA",US,USA,45.7466,-122.5194,2020-02-25,0,0,0,323127513.0
16270,"Cobb County, GA",US,USA,33.8999,-84.5641,2020-02-25,0,0,0,323127513.0
16271,"Davis County, UT",US,USA,40.9629,-112.0953,2020-02-25,0,0,0,323127513.0
16272,"El Paso County, CO",US,USA,38.9108,-104.4723,2020-02-25,0,0,0,323127513.0
16273,"Honolulu County, HI",US,USA,21.307,-157.8584,2020-02-25,0,0,0,323127513.0
16274,"Jackson County, OR ",US,USA,42.3345,-122.7647,2020-02-25,0,0,0,323127513.0
16275,"Jefferson County, WA",US,USA,47.7425,-123.304,2020-02-25,0,0,0,323127513.0
16276,"Kershaw County, SC",US,USA,34.3672,-80.5883,2020-02-25,0,0,0,323127513.0
16277,"Klamath County, OR",US,USA,42.6953,-121.6142,2020-02-25,0,0,0,323127513.0
16278,"Madera County, CA",US,USA,37.2519,-119.6963,2020-02-25,0,0,0,323127513.0
16279,"Pierce County, WA",US,USA,47.0676,-122.1295,2020-02-25,0,0,0,323127513.0
16280,"Tulsa County, OK",US,USA,36.1593,-95.941,2020-02-25,0,0,0,323127513.0
16281,"Douglas County, CO",US,USA,39.2587,-104.9389,2020-02-25,0,0,0,323127513.0
16282,"Providence County, RI",US,USA,41.8882,-71.4774,2020-02-25,0,0,0,323127513.0
16283,"Chatham County, NC",US,USA,35.7211,-79.1781,2020-02-25,0,0,0,323127513.0
16284,"Delaware County, PA",US,USA,39.9078,-75.3879,2020-02-25,0,0,0,323127513.0
16285,"Douglas County, NE",US,USA,41.3148,-96.1951,2020-02-25,0,0,0,323127513.0
16286,"Fayette County, KY",US,USA,38.0606,-84.4803,2020-02-25,0,0,0,323127513.0
16287,"Marion County, IN",US,USA,39.8362,-86.1752,2020-02-25,0,0,0,323127513.0
16288,"Middlesex County, MA",US,USA,42.4672,-71.2874,2020-02-25,0,0,0,323127513.0
16289,"Nassau County, NY",US,USA,40.6546,-73.5594,2020-02-25,0,0,0,323127513.0
16290,"Ramsey County, MN",US,USA,44.9964,-93.0616,2020-02-25,0,0,0,323127513.0
16291,"Washoe County, NV",US,USA,40.5608,-119.6035,2020-02-25,0,0,0,323127513.0
16292,"Wayne County, PA",US,USA,41.6739,-75.2479,2020-02-25,0,0,0,323127513.0
16293,"Yolo County, CA",US,USA,38.7646,-121.9018,2020-02-25,0,0,0,323127513.0
16294,"Santa Clara County, CA",US,USA,37.3541,-121.9552,2020-02-25,2,1,0,323127513.0
16295,"Clark County, NV",US,USA,36.0796,-115.094,2020-02-25,0,0,0,323127513.0
16296,"Fort Bend County, TX",US,USA,29.5693,-95.8143,2020-02-25,0,0,0,323127513.0
16297,"Grant County, WA",US,USA,47.1981,-119.3732,2020-02-25,0,0,0,323127513.0
16298,"Santa Rosa County, FL",US,USA,30.769000000000002,-86.9824,2020-02-25,0,0,0,323127513.0
16299,"Williamson County, TN",US,USA,35.9179,-86.8622,2020-02-25,0,0,0,323127513.0
16300,"New York County, NY",US,USA,40.7128,-74.006,2020-02-25,0,0,0,323127513.0
16301,"Montgomery County, MD",US,USA,39.1547,-77.2405,2020-02-25,0,0,0,323127513.0
16302,"Suffolk County, MA",US,USA,42.3601,-71.0589,2020-02-25,1,0,0,323127513.0
16303,"Denver County, CO",US,USA,39.7392,-104.9903,2020-02-25,0,0,0,323127513.0
16304,"Summit County, CO",US,USA,39.5912,-106.064,2020-02-25,0,0,0,323127513.0
16305,"Bergen County, NJ",US,USA,40.9263,-74.077,2020-02-25,0,0,0,323127513.0
16306,"Harris County, TX",US,USA,29.7752,-95.3103,2020-02-25,0,0,0,323127513.0
16307,"San Francisco County, CA",US,USA,37.7749,-122.4194,2020-02-25,0,0,0,323127513.0
16308,"Contra Costa County, CA",US,USA,37.8534,-121.9018,2020-02-25,0,0,0,323127513.0
16309,"Orange County, CA",US,USA,33.7879,-117.8531,2020-02-25,1,0,0,323127513.0
16310,"Norfolk County, MA",US,USA,42.1767,-71.1449,2020-02-25,0,0,0,323127513.0
16311,"Maricopa County, AZ",US,USA,33.2918,-112.4291,2020-02-25,1,1,0,323127513.0
16312,"Wake County, NC",US,USA,35.8032,-78.5661,2020-02-25,0,0,0,323127513.0
16313,"Westchester County, NY",US,USA,41.122,-73.7949,2020-02-25,0,0,0,323127513.0
16314,"Grafton County, NH",US,USA,43.9088,-71.82600000000001,2020-02-25,0,0,0,323127513.0
16315,"Hillsborough, FL",US,USA,27.9904,-82.3018,2020-02-25,0,0,0,323127513.0
16316,"Placer County, CA",US,USA,39.0916,-120.8039,2020-02-25,0,0,0,323127513.0
16317,"San Mateo, CA",US,USA,37.563,-122.3255,2020-02-25,0,0,0,323127513.0
16318,"Sonoma County, CA",US,USA,38.578,-122.9888,2020-02-25,0,0,0,323127513.0
16319,"Umatilla, OR",US,USA,45.775,-118.7606,2020-02-25,0,0,0,323127513.0
16320,"Fulton County, GA",US,USA,33.8034,-84.3963,2020-02-25,0,0,0,323127513.0
16321,"Washington County, OR",US,USA,45.547,-123.1386,2020-02-25,0,0,0,323127513.0
16322,"Snohomish County, WA",US,USA,48.033,-121.8339,2020-02-25,0,0,0,323127513.0
16323,"Humboldt County, CA",US,USA,40.745,-123.8695,2020-02-25,1,0,0,323127513.0
16324,"Sacramento County, CA",US,USA,38.4747,-121.3542,2020-02-25,1,0,0,323127513.0
16325,"San Diego County, CA",US,USA,32.7157,-117.1611,2020-02-25,2,1,0,323127513.0
16326,"San Benito, CA",US,USA,36.5761,-120.9876,2020-02-25,2,0,0,323127513.0
16327,"Los Angeles, CA",US,USA,34.0522,-118.2437,2020-02-25,1,0,0,323127513.0
16328,"King County, WA",US,USA,47.6062,-122.3321,2020-02-25,1,1,0,323127513.0
16329,"Cook County, IL",US,USA,41.7377,-87.6976,2020-02-25,2,2,0,323127513.0
16330,"Skagit, WA",US,USA,48.4242,-121.7114,2020-02-25,0,0,0,323127513.0
16331,"Thurston, WA",US,USA,46.8646,-122.7696,2020-02-25,0,0,0,323127513.0
16332,"Island, WA",US,USA,48.1976,-122.5795,2020-02-25,0,0,0,323127513.0
16333,"Whatcom, WA",US,USA,48.8787,-121.9719,2020-02-25,0,0,0,323127513.0
16334,"Marin, CA",US,USA,38.0834,-122.7633,2020-02-25,0,0,0,323127513.0
16335,"Calaveras, CA",US,USA,38.196,-120.6805,2020-02-25,0,0,0,323127513.0
16336,"Stanislaus, CA",US,USA,37.5091,-120.9876,2020-02-25,0,0,0,323127513.0
16337,"San Joaquin, CA",US,USA,36.6066,-120.189,2020-02-25,0,0,0,323127513.0
16338,"Essex, MA",US,USA,42.632,-70.7829,2020-02-25,0,0,0,323127513.0
16339,"Charlton, GA",US,USA,30.7917,-82.0843,2020-02-25,0,0,0,323127513.0
16340,"Collier, FL",US,USA,26.07,-81.4279,2020-02-25,0,0,0,323127513.0
16341,"Pinellas, FL",US,USA,27.8764,-82.7779,2020-02-25,0,0,0,323127513.0
16342,"Alachua, FL",US,USA,29.7938,-82.4944,2020-02-25,0,0,0,323127513.0
16343,"Nassau, FL",US,USA,30.5927,-81.8224,2020-02-25,0,0,0,323127513.0
16344,"Pasco, FL",US,USA,28.3232,-82.4319,2020-02-25,0,0,0,323127513.0
16345,"Dallas, TX",US,USA,32.7767,-96.79700000000001,2020-02-25,0,0,0,323127513.0
16346,"Tarrant, TX",US,USA,32.7732,-97.3517,2020-02-25,0,0,0,323127513.0
16347,"Montgomery, TX",US,USA,30.3883,-95.6963,2020-02-25,0,0,0,323127513.0
16348,"Middlesex, NJ",US,USA,40.5726,-74.4927,2020-02-25,0,0,0,323127513.0
16349,"Jefferson, CO",US,USA,39.58,-105.2663,2020-02-25,0,0,0,323127513.0
16350,"Multnomah, OR",US,USA,45.5146,-122.5863,2020-02-25,0,0,0,323127513.0
16351,"Polk, OR",US,USA,44.9267,-123.4919,2020-02-25,0,0,0,323127513.0
16352,"Deschutes, OR",US,USA,43.8325,-121.2617,2020-02-25,0,0,0,323127513.0
16353,"McHenry, IL",US,USA,42.3334,-88.2668,2020-02-25,0,0,0,323127513.0
16354,"Lake, IL",US,USA,42.3689,-87.8272,2020-02-25,0,0,0,323127513.0
16355,"Bucks, PA",US,USA,40.4108,-75.2479,2020-02-25,0,0,0,323127513.0
16356,"Hanover, VA",US,USA,37.7772,-77.5161,2020-02-25,0,0,0,323127513.0
16357,"Lancaster, SC",US,USA,34.7253,-80.6771,2020-02-25,0,0,0,323127513.0
16358,"Sullivan, TN",US,USA,36.4933,-82.3452,2020-02-25,0,0,0,323127513.0
16359,"Johnson, IN",US,USA,39.4638,-86.1345,2020-02-25,0,0,0,323127513.0
16360,"Howard, IN",US,USA,40.4483,-86.1345,2020-02-25,0,0,0,323127513.0
16361,"St. Joseph, IN",US,USA,41.6228,-86.3377,2020-02-25,0,0,0,323127513.0
16362,"Knox, NE",US,USA,42.6712,-97.8722,2020-02-25,0,0,0,323127513.0
16363,"Stark, OH",US,USA,40.8685,-81.2519,2020-02-25,0,0,0,323127513.0
16364,"Anoka, MN",US,USA,45.3293,-93.2197,2020-02-25,0,0,0,323127513.0
16365,"Olmsted, MN",US,USA,43.9952,-92.3814,2020-02-25,0,0,0,323127513.0
16366,"Summit, UT",US,USA,40.8298,-110.9984,2020-02-25,0,0,0,323127513.0
16367,"Fairfield, CT",US,USA,41.256,-73.3709,2020-02-25,0,0,0,323127513.0
16368,"Litchfield, CT",US,USA,41.7866,-73.2765,2020-02-25,0,0,0,323127513.0
16369,"Orleans, LA",US,USA,29.9511,-90.0715,2020-02-25,0,0,0,323127513.0
16370,"Pennington, SD",US,USA,43.8901,-102.2548,2020-02-25,0,0,0,323127513.0
16371,"Beadle, SD",US,USA,44.4797,-98.2213,2020-02-25,0,0,0,323127513.0
16372,"Charles Mix, SD",US,USA,43.0985,-98.3965,2020-02-25,0,0,0,323127513.0
16373,"Davison, SD",US,USA,43.7242,-98.2213,2020-02-25,0,0,0,323127513.0
16374,"Minnehaha, SD",US,USA,43.6632,-96.8351,2020-02-25,0,0,0,323127513.0
16375,"Bon Homme, SD",US,USA,42.9815,-97.8722,2020-02-25,0,0,0,323127513.0
16376,"Socorro, NM",US,USA,33.8837,-106.7235,2020-02-25,0,0,0,323127513.0
16377,"Bernalillo, NM",US,USA,35.0178,-106.6291,2020-02-25,0,0,0,323127513.0
16378,"Oakland, MI",US,USA,42.5922,-83.3362,2020-02-25,0,0,0,323127513.0
16379,"Wayne, MI",US,USA,42.2791,-83.3362,2020-02-25,0,0,0,323127513.0
16380,"New Castle, DE",US,USA,39.5393,-75.6674,2020-02-25,0,0,0,323127513.0
16395,Alabama,US,USA,32.3182,-86.9023,2020-02-25,0,0,0,323127513.0
16398,Puerto Rico,US,USA,18.2208,-66.5901,2020-02-25,0,0,0,323127513.0
16412,Guam,US,USA,13.4443,144.7937,2020-02-25,0,0,0,323127513.0
16430,Virgin Islands,US,USA,18.3358,-64.8963,2020-02-25,0,0,0,323127513.0
15608,Washington,US,USA,47.4009,-121.4905,2020-02-24,0,0,0,323127513.0
15609,New York,US,USA,42.1657,-74.9481,2020-02-24,0,0,0,323127513.0
15610,California,US,USA,36.1162,-119.6816,2020-02-24,0,0,0,323127513.0
15611,Massachusetts,US,USA,42.2302,-71.5301,2020-02-24,0,0,0,323127513.0
15612,Diamond Princess,US,USA,35.4437,139.638,2020-02-24,36,0,0,323127513.0
15613,Grand Princess,US,USA,37.6489,-122.6655,2020-02-24,0,0,0,323127513.0
15614,Georgia,US,USA,33.0406,-83.6431,2020-02-24,0,0,0,323127513.0
15615,Colorado,US,USA,39.0598,-105.3111,2020-02-24,0,0,0,323127513.0
15616,Florida,US,USA,27.7663,-81.6868,2020-02-24,0,0,0,323127513.0
15617,New Jersey,US,USA,40.2989,-74.521,2020-02-24,0,0,0,323127513.0
15618,Oregon,US,USA,44.571999999999996,-122.0709,2020-02-24,0,0,0,323127513.0
15619,Texas,US,USA,31.0545,-97.5635,2020-02-24,0,0,0,323127513.0
15620,Illinois,US,USA,40.3495,-88.9861,2020-02-24,0,0,0,323127513.0
15621,Pennsylvania,US,USA,40.5908,-77.2098,2020-02-24,0,0,0,323127513.0
15622,Iowa,US,USA,42.0115,-93.2105,2020-02-24,0,0,0,323127513.0
15623,Maryland,US,USA,39.0639,-76.8021,2020-02-24,0,0,0,323127513.0
15624,North Carolina,US,USA,35.6301,-79.8064,2020-02-24,0,0,0,323127513.0
15625,South Carolina,US,USA,33.8569,-80.945,2020-02-24,0,0,0,323127513.0
15626,Tennessee,US,USA,35.7478,-86.6923,2020-02-24,0,0,0,323127513.0
15627,Virginia,US,USA,37.7693,-78.17,2020-02-24,0,0,0,323127513.0
15628,Arizona,US,USA,33.7298,-111.4312,2020-02-24,0,0,0,323127513.0
15629,Indiana,US,USA,39.8494,-86.2583,2020-02-24,0,0,0,323127513.0
15630,Kentucky,US,USA,37.6681,-84.6701,2020-02-24,0,0,0,323127513.0
15631,District of Columbia,US,USA,38.8974,-77.0268,2020-02-24,0,0,0,323127513.0
15632,Nevada,US,USA,38.3135,-117.0554,2020-02-24,0,0,0,323127513.0
15633,New Hampshire,US,USA,43.4525,-71.5639,2020-02-24,0,0,0,323127513.0
15634,Minnesota,US,USA,45.6945,-93.9002,2020-02-24,0,0,0,323127513.0
15635,Nebraska,US,USA,41.1254,-98.2681,2020-02-24,0,0,0,323127513.0
15636,Ohio,US,USA,40.3888,-82.7649,2020-02-24,0,0,0,323127513.0
15637,Rhode Island,US,USA,41.6809,-71.5118,2020-02-24,0,0,0,323127513.0
15638,Wisconsin,US,USA,44.2685,-89.6165,2020-02-24,0,0,0,323127513.0
15639,Connecticut,US,USA,41.5978,-72.7554,2020-02-24,0,0,0,323127513.0
15640,Hawaii,US,USA,21.0943,-157.4983,2020-02-24,0,0,0,323127513.0
15641,Oklahoma,US,USA,35.5653,-96.9289,2020-02-24,0,0,0,323127513.0
15642,Utah,US,USA,40.15,-111.8624,2020-02-24,0,0,0,323127513.0
15647,Kansas,US,USA,38.5266,-96.7265,2020-02-24,0,0,0,323127513.0
15648,Louisiana,US,USA,31.1695,-91.8678,2020-02-24,0,0,0,323127513.0
15649,Missouri,US,USA,38.4561,-92.2884,2020-02-24,0,0,0,323127513.0
15650,Vermont,US,USA,44.0459,-72.7107,2020-02-24,0,0,0,323127513.0
15651,Alaska,US,USA,61.3707,-152.4044,2020-02-24,0,0,0,323127513.0
15652,Arkansas,US,USA,34.9697,-92.3731,2020-02-24,0,0,0,323127513.0
15653,Delaware,US,USA,39.3185,-75.5071,2020-02-24,0,0,0,323127513.0
15654,Idaho,US,USA,44.2405,-114.4788,2020-02-24,0,0,0,323127513.0
15655,Maine,US,USA,44.6939,-69.3819,2020-02-24,0,0,0,323127513.0
15656,Michigan,US,USA,43.3266,-84.5361,2020-02-24,0,0,0,323127513.0
15657,Mississippi,US,USA,32.7416,-89.6787,2020-02-24,0,0,0,323127513.0
15658,Montana,US,USA,46.9219,-110.4544,2020-02-24,0,0,0,323127513.0
15659,New Mexico,US,USA,34.8405,-106.2485,2020-02-24,0,0,0,323127513.0
15660,North Dakota,US,USA,47.5289,-99.78399999999999,2020-02-24,0,0,0,323127513.0
15661,South Dakota,US,USA,44.2998,-99.4388,2020-02-24,0,0,0,323127513.0
15662,West Virginia,US,USA,38.4912,-80.9545,2020-02-24,0,0,0,323127513.0
15663,Wyoming,US,USA,42.756,-107.3025,2020-02-24,0,0,0,323127513.0
15720,"Kitsap, WA",US,USA,47.6477,-122.6413,2020-02-24,0,0,0,323127513.0
15721,"Solano, CA",US,USA,38.3105,-121.9018,2020-02-24,0,0,0,323127513.0
15722,"Santa Cruz, CA",US,USA,37.0454,-121.958,2020-02-24,0,0,0,323127513.0
15723,"Napa, CA",US,USA,38.5025,-122.2654,2020-02-24,0,0,0,323127513.0
15724,"Ventura, CA",US,USA,34.3705,-119.1391,2020-02-24,0,0,0,323127513.0
15725,"Worcester, MA",US,USA,42.4097,-71.8571,2020-02-24,0,0,0,323127513.0
15726,"Gwinnett, GA",US,USA,33.9191,-84.0167,2020-02-24,0,0,0,323127513.0
15727,"DeKalb, GA",US,USA,33.7956,-84.2279,2020-02-24,0,0,0,323127513.0
15728,"Floyd, GA",US,USA,37.5455,-82.7779,2020-02-24,0,0,0,323127513.0
15729,"Fayette, GA",US,USA,33.4502,-84.4803,2020-02-24,0,0,0,323127513.0
15730,"Gregg, TX",US,USA,32.4893,-94.8521,2020-02-24,0,0,0,323127513.0
15731,"Monmouth, NJ",US,USA,40.2589,-74.124,2020-02-24,0,0,0,323127513.0
15732,"Burlington, NJ",US,USA,40.0712,-74.8649,2020-02-24,0,0,0,323127513.0
15733,"Camden, NJ",US,USA,39.9259,-75.1196,2020-02-24,0,0,0,323127513.0
15734,"Passaic, NJ",US,USA,40.8568,-74.1285,2020-02-24,0,0,0,323127513.0
15735,"Union, NJ",US,USA,40.6976,-74.2632,2020-02-24,0,0,0,323127513.0
15736,"Eagle, CO",US,USA,39.6553,-106.8287,2020-02-24,0,0,0,323127513.0
15737,"Larimer, CO",US,USA,40.6956,-105.5943,2020-02-24,0,0,0,323127513.0
15738,"Arapahoe, CO",US,USA,39.6203,-104.3326,2020-02-24,0,0,0,323127513.0
15739,"Gunnison, CO",US,USA,38.5458,-106.9253,2020-02-24,0,0,0,323127513.0
15740,"Kane, IL",US,USA,41.9879,-88.4016,2020-02-24,0,0,0,323127513.0
15741,"Monroe, PA",US,USA,41.0458,-75.2479,2020-02-24,0,0,0,323127513.0
15742,"Philadelphia, PA",US,USA,39.9526,-75.1652,2020-02-24,0,0,0,323127513.0
15743,"Norfolk, VA",US,USA,36.8508,-76.2859,2020-02-24,0,0,0,323127513.0
15744,"Arlington, VA",US,USA,38.8816,-77.09100000000001,2020-02-24,0,0,0,323127513.0
15745,"Spotsylvania, VA",US,USA,38.2042,-77.6078,2020-02-24,0,0,0,323127513.0
15746,"Loudoun, VA",US,USA,39.0768,-77.6536,2020-02-24,0,0,0,323127513.0
15747,"Prince George's, MD",US,USA,38.7849,-76.8721,2020-02-24,0,0,0,323127513.0
15748,"Pottawattamie, IA",US,USA,41.3912,-95.4778,2020-02-24,0,0,0,323127513.0
15749,"Camden, NC",US,USA,34.2465,-80.607,2020-02-24,0,0,0,323127513.0
15750,"Pima, AZ",US,USA,32.0575,-111.6661,2020-02-24,0,0,0,323127513.0
15751,"Noble, IN",US,USA,41.4277,-85.355,2020-02-24,0,0,0,323127513.0
15752,"Adams, IN",US,USA,39.8522,-77.2865,2020-02-24,0,0,0,323127513.0
15753,"Boone, IN",US,USA,40.0106,-86.4997,2020-02-24,0,0,0,323127513.0
15754,"Dane, WI",US,USA,43.0186,-89.5498,2020-02-24,0,0,0,323127513.0
15755,"Pierce, WI",US,USA,44.7509,-92.3814,2020-02-24,0,0,0,323127513.0
15756,"Cuyahoga, OH",US,USA,41.4339,-81.6758,2020-02-24,0,0,0,323127513.0
15757,"Weber, UT",US,USA,41.2603,-111.9522,2020-02-24,0,0,0,323127513.0
15758,"Bennington County, VT",US,USA,43.0279,-73.135,2020-02-24,0,0,0,323127513.0
15759,"Carver County, MN",US,USA,44.8254,-93.7842,2020-02-24,0,0,0,323127513.0
15760,"Charlotte County, FL",US,USA,26.8946,-81.9098,2020-02-24,0,0,0,323127513.0
15761,"Cherokee County, GA",US,USA,34.2515,-84.4803,2020-02-24,0,0,0,323127513.0
15762,"Collin County, TX",US,USA,33.1795,-96.493,2020-02-24,0,0,0,323127513.0
15763,"Jefferson County, KY",US,USA,38.1938,-85.6435,2020-02-24,0,0,0,323127513.0
15764,"Jefferson Parish, LA",US,USA,29.6499,-90.1121,2020-02-24,0,0,0,323127513.0
15765,"Shasta County, CA",US,USA,40.7909,-121.8474,2020-02-24,0,0,0,323127513.0
15766,"Spartanburg County, SC",US,USA,34.8606,-81.9535,2020-02-24,0,0,0,323127513.0
15767,"Harrison County, KY",US,USA,38.4333,-84.3542,2020-02-24,0,0,0,323127513.0
15768,"Johnson County, IA",US,USA,41.6699,-91.5984,2020-02-24,0,0,0,323127513.0
15769,"Berkshire County, MA",US,USA,42.3118,-73.1822,2020-02-24,0,0,0,323127513.0
15770,"Davidson County, TN",US,USA,36.1343,-86.822,2020-02-24,0,0,0,323127513.0
15771,"Douglas County, OR",US,USA,43.1261,-123.2492,2020-02-24,0,0,0,323127513.0
15772,"Fresno County, CA",US,USA,36.9859,-119.2321,2020-02-24,0,0,0,323127513.0
15773,"Harford County, MD",US,USA,39.5839,-76.3637,2020-02-24,0,0,0,323127513.0
15774,"Hendricks County, IN",US,USA,39.8065,-86.5401,2020-02-24,0,0,0,323127513.0
15775,"Hudson County, NJ",US,USA,40.7453,-74.0535,2020-02-24,0,0,0,323127513.0
15776,"Johnson County, KS",US,USA,38.8454,-94.8521,2020-02-24,0,0,0,323127513.0
15777,"Kittitas County, WA",US,USA,47.175,-120.9319,2020-02-24,0,0,0,323127513.0
15778,"Manatee County, FL",US,USA,27.4799,-82.3452,2020-02-24,0,0,0,323127513.0
15779,"Marion County, OR",US,USA,44.8446,-122.5927,2020-02-24,0,0,0,323127513.0
15780,"Okaloosa County, FL",US,USA,30.5773,-86.6611,2020-02-24,0,0,0,323127513.0
15781,"Polk County, GA",US,USA,34.0132,-85.1479,2020-02-24,0,0,0,323127513.0
15782,"Riverside County, CA",US,USA,33.9533,-117.3961,2020-02-24,0,0,0,323127513.0
15783,"Shelby County, TN",US,USA,35.1269,-89.9253,2020-02-24,0,0,0,323127513.0
15784,"St. Louis County, MO",US,USA,38.6103,-90.4125,2020-02-24,0,0,0,323127513.0
