id,provider_name,provider_key,type,trading_name,provider_account_key,account_name,is_inactive,account_id
6695,"Cleansed 63969116195",65fd8360-68af-11ea-b3f0-a3b01146f823,PROVIDER,"Cleansed 63969116195",660b6610-68af-11ea-ab47-41cc78e7a8a6,"Cleansed 63969116195",0,6669
2773,"Cleansed 63969341985",02882cd0-42a4-11ea-967e-2f545bf9e219,PROVIDER,"Cleansed 63969341985",02a26b90-42a4-11ea-8505-55be801921da,"Cleansed 63969341985",0,2889
15448,"Cleansed 63973239743",1a16ed10-6430-11eb-8cb6-9b30ac77025f,PROVIDER,"Cleansed 63973239743",1a650d10-6430-11eb-af61-6b33fe45c352,"Cleansed 63973239743",0,14618
2774,"Cleansed 63990491415",02baae80-42a4-11ea-967e-2f545bf9e219,PROVIDER,"Cleansed 63990491415",02d69af0-42a4-11ea-8505-55be801921da,"Cleansed 63990491415",0,2890
7999,"Cleansed 63992730110",04c7aee0-8ffb-11ea-a90b-95e171ebb0a2,PROVIDER,"Cleansed 63992730110",05010e60-8ffb-11ea-8a06-6930d98537b4,"Cleansed 63992730110",0,7770
16572,"Cleansed 64042566320",0521eb20-7d40-11eb-be65-31b1cac0a141,PROVIDER,"Cleansed 64042566320",056e0f50-7d40-11eb-bea8-cb4644524df4,"Cleansed 64042566320",0,15688
16916,"Cleansed 64064389895",eb6d0010-854c-11eb-aaa0-1fbfc04d01c0,PROVIDER,"Cleansed 64064389895",ebbad1f0-854c-11eb-8194-3547c5f252eb,"Cleansed 64064389895",0,16009
16659,"Cleansed 64071570071",bc23a8e0-7fd4-11eb-b544-1dfe87298080,PROVIDER,"Cleansed 64071570071",bc645b60-7fd4-11eb-8275-7da85938b1fb,"Cleansed 64071570071",0,15768
2776,"Cleansed 64073615931",032704e0-42a4-11ea-967e-2f545bf9e219,PROVIDER,"Cleansed 64073615931",03427c20-42a4-11ea-8505-55be801921da,"Cleansed 64073615931",0,2892
9603,"Cleansed 64077384224",87db16b0-c015-11ea-95bb-ebf734a635b9,PROVIDER,"Cleansed 64077384224",8815fcd0-c015-11ea-84ab-415af718207e,"Cleansed 64077384224",0,9220
2779,"Cleansed 64101544423",03c344e0-42a4-11ea-967e-2f545bf9e219,PROVIDER,"Cleansed 64101544423",03ddf8d0-42a4-11ea-8505-55be801921da,"Cleansed 64101544423",0,2895
13143,"Cleansed 64104062583",8506d7b0-2494-11eb-a564-091cd1c99940,PROVIDER,"Cleansed 64104062583",8552fbe0-2494-11eb-aaee-91127db86013,"Cleansed 64104062583",0,12502
12472,"Cleansed 64108108544",504d2700-1296-11eb-bcb1-7b46cce832b2,PROVIDER,"Cleansed 64108108544",509b1ff0-1296-11eb-b33b-1df98c860ccc,"Cleansed 64108108544",0,11868
13533,"Cleansed 64111986219",fd0a8630-2e0d-11eb-ab72-0fbbc30915f1,PROVIDER,"Cleansed 64111986219",fe280420-2e0d-11eb-9708-d502d211b80a,"Cleansed 64111986219",0,12866
2781,"Cleansed 64132614414",042ba3a0-42a4-11ea-967e-2f545bf9e219,PROVIDER,"Cleansed 64132614414",04485360-42a4-11ea-8505-55be801921da,"Cleansed 64132614414",0,2897
12262,"Cleansed 64136608853",c5429000-0da9-11eb-b75e-eb6428474c45,PROVIDER,"Cleansed 64136608853",c68d3870-0da9-11eb-a1a2-498f2739988c,"Cleansed 64136608853",0,11673
